track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
25209,Billy Ocean,Billy Ocean (Expanded Edition),Love Really Hurts Without You,70,179013,False,0.518,0.907,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,disco
25210,Kool & The Gang,Celebrate!,Celebration,72,298866,False,0.885,0.664,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.632,disco
25211,Bag Raiders,Bag Raiders (Deluxe),Shooting Stars,67,235813,False,0.636,0.72,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,disco
25212,Lionel Richie,Back To Front,All Night Long (All Night) - Single Version,72,258666,False,0.748,0.603,-12.044,1,0.043,0.15,0.000261,0.0269,0.827,108.831,disco
25213,Bee Gees,How Can You Mend A Broken Heart,"Night Fever - From ""Saturday Night Fever"" Soundtrack",73,212800,False,0.726,0.779,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,disco
25214,Robin S;StoneBridge,Champion Classics (35th Anniversary Album) Part 1 mixed & compiled by StoneBridge,Show Me Love (2020 Remaster) - StoneBridge Club Mix,42,457495,False,0.787,0.892,-5.379,0,0.0588,0.0936,0.0101,0.122,0.704,122.688,disco
25215,Tina Turner,What's Love Got to Do with It?,What's Love Got to Do with It,71,226880,False,0.851,0.406,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,disco
25216,Baltimora,Tarzan Boy: The World Of Baltimora,Tarzan Boy,64,230026,False,0.703,0.803,-4.647,1,0.0251,0.346,0.000912,0.437,0.695,107.41,disco
25218,Bee Gees,Bee Gees' 1st,To Love Somebody,68,182000,False,0.423,0.384,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,disco
25219,Barbra Streisand;Bryan Adams,The Mirror Has Two Faces - Music From The Motion Picture,I Finally Found Someone (feat. Bryan Adams),65,221973,False,0.568,0.224,-15.069,1,0.0296,0.677,0.0,0.127,0.0709,138.964,disco
25220,Irene Cara,What a Feelin',Flashdance...What a Feeling - Radio Edit,72,237053,False,0.572,0.654,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,disco
25227,Andy Gibb;Olivia Newton-John,Sweet Home Alabama,I Can't Help It,22,250013,False,0.568,0.412,-8.475,1,0.0286,0.435,1.09e-06,0.103,0.328,135.447,disco
25230,Leo Sayer,The Gold Collection,You Make Me Feel Like Dancing,44,172333,False,0.741,0.726,-6.21,0,0.0376,0.103,6.52e-06,0.0778,0.867,95.606,disco
25237,Level 42,Running In The Family (Deluxe Edition),Lessons In Love,43,246013,False,0.709,0.839,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,disco
25239,Captain & Tennille,Best 70s Rock Tunes,Do That To Me One More Time,13,256665,False,0.728,0.524,-8.227,1,0.0255,0.565,0.000131,0.0913,0.511,90.262,disco
25250,Bag Raiders,Shooting Stars,Shooting Stars,59,227026,False,0.664,0.717,-5.699,1,0.0391,0.0528,0.000348,0.138,0.555,124.989,disco
25251,Polo & Pan,Caravelle,Nanã,65,190826,False,0.685,0.735,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,disco
25252,Akcent;Amira,Love the Show,Push,37,165990,False,0.711,0.693,-7.394,0,0.0371,0.00954,0.0014,0.103,0.684,107.915,disco
25253,Bee Gees;SG Lewis,More Than A Woman (SG's Paradise Edit),More Than A Woman - SG's Paradise Edit,69,357936,False,0.679,0.762,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,disco
25254,Le Youth,Underwater / Other Voices,Underwater,60,297635,False,0.672,0.679,-6.068,1,0.0294,0.00745,0.0811,0.0532,0.321,123.019,disco
25255,Akcent;Chante,Inshallah,Inshallah,40,160476,False,0.773,0.554,-9.796,1,0.0424,0.00134,0.0,0.042,0.57,126.002,disco
25256,Akcent;Xonia,You don't know my love,You don't know my love,45,161727,False,0.805,0.716,-5.069,0,0.0483,0.163,0.00889,0.218,0.272,110.01,disco
25257,Desireless,François,Voyage voyage,70,266600,False,0.606,0.913,-6.039,0,0.0351,0.246,0.00696,0.34,0.838,123.58,disco
25258,The Bangles,The Essential Bangles,Eternal Flame,68,238026,False,0.526,0.358,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,disco
25259,Gloria Gaynor,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,I Will Survive - Single Version,68,198066,False,0.777,0.725,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,disco
25260,Bee Gees,Idea (Deluxe Edition),I Started A Joke,67,188306,False,0.31,0.464,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,disco
25262,Gilbert O'Sullivan,Back to Front (Deluxe Edition),Alone Again (Naturally),30,221373,False,0.558,0.528,-6.265,0,0.032,0.625,7.49e-05,0.104,0.606,171.797,disco
25263,Bee Gees,Spirits Having Flown,Too Much Heaven,68,296000,False,0.495,0.439,-13.212,1,0.0467,0.44,8.88e-05,0.725,0.353,165.922,disco
25264,Boney M.,Boney M.,Gotta Go Home,29,225293,False,0.771,0.914,-7.004,1,0.0298,0.219,0.053,0.341,0.98,131.641,disco
25265,Hot Chocolate,Hot Chocolate,You Sexy Thing,72,244920,False,0.791,0.733,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,disco
25266,Boney M.,Nightflight to Venus,Brown Girl in the Ring,51,242093,False,0.732,0.743,-7.083,1,0.0486,0.22,0.00154,0.0173,0.893,105.64,disco
25267,Totally Enormous Extinct Dinosaurs,When the Lights Go,Be with You,55,247327,False,0.648,0.757,-5.932,1,0.0296,0.276,0.092,0.0987,0.38,119.971,disco
25268,Boney M.,Nightflight to Venus,Nightflight to Venus,41,287240,False,0.631,0.946,-7.738,0,0.0572,0.00324,0.713,0.144,0.814,123.373,disco
25269,Ottawan,Hands Up,Hands Up - Single Version,66,208573,False,0.888,0.876,-4.249,1,0.0425,0.61,3.25e-05,0.375,0.992,123.291,disco
25270,Carl Douglas,Kung Fu Fighter,Kung Fu Fighting,26,197935,False,0.621,0.764,-8.702,1,0.0578,0.146,4.97e-05,0.161,0.745,102.288,disco
25271,Patrick Hernandez,Born to Be Alive (The Original),Born to Be Alive - The Original,72,188133,False,0.704,0.868,-5.808,1,0.0315,0.0834,0.0,0.206,0.808,131.468,disco
25272,Eric Prydz,Call on Me (Radio Mix),Call on Me - Radio Mix,74,171360,False,0.597,0.837,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,disco
25273,Bee Gees,Greatest,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",67,285373,False,0.703,0.826,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,disco
25275,The Weather Girls,The Best of Disco,It's Raining Men,64,211013,False,0.682,0.925,-5.896,0,0.121,0.315,0.000718,0.702,0.611,136.27,disco
25276,Paul Young,From Time To Time - The Singles Collection,Every Time You Go Away - Radio Edit,70,267000,False,0.572,0.721,-8.959,1,0.0402,0.187,7.41e-06,0.216,0.844,164.252,disco
25278,Irene Cara,What A Feeling,What A Feeling,71,244533,False,0.532,0.729,-6.84,1,0.0474,0.382,0.0,0.366,0.595,121.97,disco
25279,Bob Sinclar;Cutee B.;DollarMan;Big Ali;Makedah,Rock This Party (Everybody Dance Now),Rock This Party - Everybody Dance Now,68,245466,False,0.893,0.823,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,disco
25280,Sister Sledge,We Are Family (1995 Remaster),We Are Family - 1995 Remaster,71,216733,False,0.784,0.893,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,disco
25282,Stephanie,Ouragan,Ouragan,39,280840,False,0.707,0.75,-6.987,0,0.0286,0.53,0.00387,0.148,0.881,117.986,disco
25299,Nockis,Nockalm Gold,Schwarzer Sand von Santa Cruz,40,249626,False,0.639,0.656,-9.428,1,0.0343,0.355,0.0,0.353,0.553,95.152,disco
25300,Lee Cabrera;Kevin McKay;Bleech,Gimme Gimme,Gimme Gimme - Club Mix,63,210476,False,0.715,0.912,-4.7,0,0.034,0.00429,0.00106,0.0849,0.52,126.01,disco
25301,"Earth, Wind & Fire",September,September,68,215080,False,0.694,0.831,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,disco
25302,Eric Prydz;Empire of the Sun,Liberate (Remixes),We Are Mirage,62,379500,False,0.556,0.792,-6.723,0,0.0361,0.000521,0.75,0.494,0.0871,127.956,disco
25304,Akcent;Amira,Love the Show,Push,35,166133,False,0.704,0.701,-7.387,0,0.037,0.00934,0.00133,0.118,0.704,107.916,disco
25305,Nightcrawlers;MK,Push The Feeling On,Push The Feeling On - Mk Dub Revisited Edit,67,243160,False,0.793,0.5,-13.108,0,0.0319,0.028,1.96e-05,0.186,0.833,123.017,disco
25306,Eric Prydz,Pjanoo,Pjanoo - Radio Edit,68,157432,False,0.605,0.874,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,disco
25307,Akcent,I'm Sorry,Akcent - I'm Sorry (Radio Edit),37,215624,False,0.755,0.922,-3.422,0,0.0332,0.0227,0.0122,0.219,0.902,127.995,disco
25308,Moonwalk,Solaris - EP,Delta,51,345926,False,0.786,0.893,-9.492,1,0.0698,0.0095,0.951,0.108,0.0651,124.988,disco
25309,Gladys Knight & The Pips,Imagination (Expanded Edition),Midnight Train to Georgia,71,279333,False,0.595,0.379,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,disco
25310,Ray Parker Jr.,Ghostbusters (Original Motion Picture Soundtrack) [2016],Ghostbusters,69,245253,False,0.788,0.846,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,disco
25311,Bonnie Tyler,Natural Force (Expanded Edition),It's a Heartache,27,215160,False,0.53,0.672,-6.314,1,0.0293,0.0458,0.0,0.0891,0.519,118.903,disco
25312,Gloria Gaynor,I Will Survive,I Will Survive - 1981 Re-recording,64,261173,False,0.668,0.678,-10.317,0,0.056,0.00293,0.0,0.265,0.657,120.029,disco
25313,Barry Manilow,Even Now,Can't Smile Without You,63,193440,False,0.419,0.516,-9.937,1,0.0335,0.494,4.41e-06,0.148,0.476,97.884,disco
25314,The Spinners,The Rubberband Man / Now That We're Together,The Rubberband Man,65,213000,False,0.801,0.446,-14.605,1,0.0735,0.74,0.038,0.0832,0.925,97.898,disco
25315,Akcent;Olivia Addams,Heart Attack,Heart Attack,51,156222,False,0.783,0.77,-5.978,0,0.166,0.0821,0.000128,0.0863,0.627,109.966,disco
25316,The Jacksons,Destiny,Blame It on the Boogie,71,214200,False,0.774,0.641,-10.193,1,0.0799,0.0765,0.0,0.0867,0.875,113.256,disco
25317,Barbra Streisand,Guilty,Woman in Love,68,231840,False,0.469,0.278,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,disco
25318,KC & The Sunshine Band,All In a Night's Work (Expanded Version),Give It Up,68,254240,False,0.862,0.624,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,disco
25319,Imagination,In the Heat of the Night,Just an Illusion,63,387866,False,0.752,0.548,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,disco
25320,One Way;Al Hudson,Push,Something In The Past,37,374226,False,0.612,0.235,-15.999,0,0.0343,0.743,5.66e-06,0.131,0.245,125.999,disco
25321,Kool & The Gang,Collected,Celebration - Single Version,66,218786,False,0.824,0.837,-7.124,1,0.054,0.0216,0.00944,0.123,0.947,121.143,disco
25322,Zapp,All the Greatest Hits,Mega Medley,39,248600,False,0.732,0.788,-7.09,1,0.15,0.197,9.09e-05,0.39,0.765,111.738,disco
25323,Lionel Richie,Dancing On The Ceiling (Expanded Edition),Dancing On The Ceiling,69,270720,False,0.698,0.774,-8.642,1,0.048,0.12,2.26e-06,0.394,0.731,133.197,disco
25324,Four Tops,Four Tops Second Album,"I Can't Help Myself (Sugar Pie, Honey Bunch)",73,160280,False,0.667,0.599,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,disco
25325,Bee Gees,E.S.P.,You Win Again,65,241400,False,0.547,0.831,-11.298,0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,disco
25326,Die Paldauer,Ein Schritt Vor – Kein Zurück,Ein Schritt Vor – Kein Zurück,39,195087,False,0.697,0.845,-6.274,1,0.0827,0.231,0.0,0.0861,0.801,125.105,disco
25327,Olivia Newton-John,Physical (Deluxe Edition),Physical - Remastered 2021,69,225992,False,0.84,0.728,-8.473,0,0.0436,0.127,0.00114,0.114,0.74,124.066,disco
25328,Barry Manilow,Barry Manilow II,Mandy,69,213333,False,0.308,0.464,-9.032,1,0.0279,0.418,2.49e-06,0.143,0.318,103.734,disco
25334,Tina Turner,Foreign Affair,The Best,69,329800,False,0.662,0.737,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,disco
25337,"Jimmy ""Bo"" Horne",The Legendary Henry Stone Presents: Jimmy Bo Horne,Gimme Some,36,211797,False,0.798,0.578,-8.279,1,0.0682,0.000627,0.00172,0.0697,0.972,121.354,disco
25339,Sound Convoy,"Hey, wir woll´n die Eisbären seh´n","Hey, wir woll'n die Eisbären seh'n - Original Mix",38,211266,False,0.699,0.95,-5.291,1,0.0369,0.0243,7.05e-06,0.583,0.709,124.058,disco
25350,Michael Gray,Analog Is On,The Weekend - Radio Edit,67,192173,False,0.686,0.832,-5.673,0,0.0725,0.000321,0.127,0.583,0.884,127.023,disco
25351,Flight Facilities;Giselle,Down To Earth,Crave You,61,234776,False,0.921,0.477,-8.962,0,0.0828,0.109,0.0,0.0793,0.311,120.044,disco
25352,Roosevelt,Polydans,Strangers,43,220726,False,0.65,0.883,-4.711,0,0.0712,0.0714,0.835,0.079,0.891,106.014,disco
25353,Billy Ocean,The Very Best of Billy Ocean,Caribbean Queen (No More Love On the Run),69,244426,False,0.79,0.649,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,disco
25354,Polo & Pan,Caravelle,Canopée,66,276293,False,0.704,0.692,-6.558,0,0.0304,0.0942,0.0109,0.0922,0.369,96.005,disco
25355,Akcent,Akcent,Kylie,24,249120,False,0.709,0.81,-7.134,0,0.0475,0.0124,0.0,0.242,0.772,125.003,disco
25356,Akcent,Fara lacrimi,Stay With Me,38,249186,False,0.691,0.819,-6.291,1,0.0425,0.05,0.000255,0.273,0.491,128.006,disco
25357,Bob Sinclar;Steve Edwards,World Hold on (Children of the Sky) [Radio Edit],World Hold on (Children of the Sky) [Radio Edit],67,204230,False,0.738,0.932,-1.898,0,0.0959,0.074,0.000121,0.0623,0.624,126.994,disco
25358,Martin Solveig;Good Times Ahead,Intoxicated (Radio Edit),Intoxicated - Radio Edit,59,158280,False,0.796,0.607,-6.114,1,0.0409,0.00565,0.00231,0.0716,0.566,125.053,disco
25359,Culture Club,The Best Of Culture Club,Karma Chameleon,66,242200,False,0.668,0.473,-15.402,1,0.0336,0.231,0.0,0.115,0.962,91.976,disco
25360,Christopher Cross,Christopher Cross,Sailing,71,256146,False,0.469,0.382,-13.203,1,0.0374,0.364,0.00025,0.36,0.178,149.994,disco
25361,Poolside,Pacific Standard Time,Harvest Moon,64,368783,False,0.782,0.622,-5.832,1,0.0411,0.288,0.53,0.58,0.921,106.022,disco
25362,The Bangles,Everything,Eternal Flame,64,235666,False,0.521,0.233,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,disco
25363,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,disco
25364,Wild Cherry,Wild Cherry,Play That Funky Music,71,300000,False,0.814,0.672,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,disco
25365,Cyndi Lauper,True Colors,True Colors,70,227600,False,0.397,0.207,-13.155,1,0.0331,0.701,3.07e-05,0.116,0.268,171.282,disco
25366,The Bangles,Different Light,Manic Monday,46,184173,False,0.685,0.571,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,disco
25367,Bee Gees,Horizontal (Deluxe Version),Words,61,198453,False,0.259,0.289,-10.491,1,0.0285,0.14,0.0,0.162,0.246,80.326,disco
25368,Barry Manilow,The Greatest Songs Of The Seventies,Copacabana (At the Copa),56,241346,False,0.763,0.665,-7.914,0,0.0444,0.542,3.28e-05,0.0972,0.803,108.035,disco
25369,Boney M.,20th Century Hits,Hooray! Hooray! It's A Holi-Holiday - Radio Edit,47,202000,False,0.67,0.859,-6.835,1,0.0311,0.00126,0.0102,0.131,0.768,106.019,disco
25370,Gloria Gaynor,I Will Survive (Phil Kelsey Remix),"I Will Survive - Original 7"" Version",66,198373,False,0.779,0.542,-15.137,0,0.0515,0.0358,0.000659,0.33,0.647,116.284,disco
25371,Dionne Warwick;Elton John;Gladys Knight;Stevie Wonder,Friends,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",66,255933,False,0.68,0.242,-16.264,0,0.0322,0.509,4.34e-05,0.071,0.169,120.126,disco
25372,Sandy Marton,People From Ibiza (The Very Best - Deluxe Edition),Camel by Camel - Mix Vocal,59,355510,False,0.65,0.932,-6.663,0,0.0382,0.0375,0.634,0.0701,0.93,109.96,disco
25373,Boney M.,The Essential Boney M.,Megamix - Extended Version,50,420386,False,0.718,0.854,-5.838,1,0.0434,0.0107,0.0104,0.321,0.809,126.093,disco
25374,Bee Gees,Spirits Having Flown,Tragedy,65,303333,False,0.665,0.532,-10.793,1,0.0277,0.0889,0.0109,0.296,0.81,117.955,disco
25375,The Supremes,The Supremes A' Go-Go (Expanded Edition),You Can't Hurry Love,74,167933,False,0.63,0.711,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,disco
25376,Ikke Hüftgold;KYANU;Abrissgebeat,Ich schwanke noch (Kyanu & Abrissgebeat Remix),Ich schwanke noch - Kyanu & Abrissgebeat Remix,37,184741,False,0.565,0.953,-5.114,1,0.118,0.00182,0.0,0.342,0.622,75.075,disco
25377,Nowator;Paprodziad;KAŁAMAGA,Trzeba Świrować,Trzeba Świrować,36,216428,False,0.903,0.808,-4.469,0,0.0893,0.0508,0.0,0.32,0.72,111.982,disco
25378,Spandau Ballet,Hits of the 80s,Through the Barricades,39,319480,False,0.443,0.452,-8.849,1,0.0278,0.145,6.11e-05,0.32,0.192,146.111,disco
25382,Killermichel,Biermelodie,Biermelodie,35,200407,False,0.606,0.974,-2.406,1,0.0631,0.00422,0.0,0.299,0.668,139.966,disco
25383,Loverboy,Perfidnie,Perfidnie - Radio Edit,36,188151,False,0.912,0.777,-4.521,0,0.0352,0.263,0.0,0.0639,0.752,110.033,disco
25387,Bee Gees,Children Of The World,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",69,256493,False,0.681,0.716,-10.911,1,0.0333,0.0182,0.17,0.337,0.963,123.009,disco
25390,Tony Esposito,Tony Esposito,Papa Chico,38,241932,False,0.823,0.256,-17.652,1,0.0549,0.261,0.000675,0.06,0.775,97.796,disco
25392,Die Cappuccinos,Krasse Zeit,Ich will ohne dich nicht nach Hause geh'n,36,228390,False,0.742,0.856,-4.319,1,0.0322,0.179,1.54e-06,0.318,0.847,118.002,disco
25396,Fantasy,Casanova,In deinem Zimmer brennt noch Licht,37,228640,False,0.668,0.634,-6.4,0,0.024,0.244,0.0,0.276,0.308,109.998,disco
25398,Tobee,Xtreme Mallorca Hits 2014,Blau wie das Meer - Bierkönig Version,36,193024,False,0.693,0.999,-3.11,1,0.0747,0.0565,0.0,0.375,0.773,144.99,disco
25400,Robin S,Show Me Love,Show Me Love,69,252106,False,0.811,0.833,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,disco
25401,Commodores,The Very Best Of The Commodores,Easy,63,260893,False,0.576,0.432,-13.642,0,0.0314,0.233,0.00135,0.0743,0.348,132.144,disco
25402,Patrice Rushen,Straight From The Heart,Forget Me Nots - Remastered,64,284506,False,0.918,0.459,-6.962,0,0.0427,0.079,0.0593,0.0532,0.962,113.818,disco
25403,Oliver Cheatham,Disco Essentials,Get Down Saturday Night,63,241906,False,0.865,0.611,-11.571,0,0.0573,0.226,0.082,0.0572,0.963,116.545,disco
25404,Zimmer,Coming of Age,Moonrise,53,242639,False,0.734,0.524,-9.481,0,0.0475,0.551,0.815,0.0886,0.198,115.017,disco
25405,Akcent;Lidia Buble & Ddy,Kamelia (Remixes),Kamelia,38,203582,False,0.65,0.714,-6.063,1,0.0519,0.00459,0.0,0.241,0.489,97.001,disco
25407,iio;Nadia Ali,Poetica (feat. Nadia Ali),Rapture (feat.Nadia Ali),56,253586,False,0.661,0.855,-8.403,1,0.0377,0.0722,0.0185,0.199,0.601,123.943,disco
25408,The Whispers,It's Been Too Long,It's Been Too Long,31,238266,False,0.61,0.493,-15.819,1,0.0541,0.0362,6.73e-05,0.037,0.724,81.034,disco
25409,Donna Summer,Bad Girls,Hot Stuff,67,314760,False,0.823,0.743,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,disco
25410,The Intruders,Super Hits,Sad Girl,37,113160,False,0.32,0.261,-12.344,1,0.0403,0.451,0.0,0.0816,0.366,181.948,disco
25411,Kool & The Gang,Collected,Get Down On It - Single Version,68,211680,False,0.877,0.56,-8.529,1,0.0621,0.156,0.000139,0.0535,0.969,110.86,disco
25412,Ottawan,D.I.S.C.O.,D.I.S.C.O. - Single Version,57,196506,False,0.714,0.867,-6.295,0,0.0569,0.11,8.98e-05,0.325,0.872,122.915,disco
25413,Bee Gees,Horizontal,Massachusetts,60,147533,False,0.215,0.459,-13.406,1,0.0544,0.00861,0.00934,0.0619,0.443,50.732,disco
25414,Radiorama;No Hopes,Aliens (No Hopes Remix),Aliens (No Hopes Radio Edit),27,186107,False,0.701,0.868,-7.27,0,0.0326,0.00092,0.00207,0.169,0.397,111.979,disco
25415,John Paul Young,Classic Hits,Love Is in the Air,24,208866,False,0.617,0.568,-14.255,1,0.0335,0.0429,0.000254,0.0422,0.949,122.562,disco
25416,Irene Cara,Fame (Original Motion Picture Soundtrack),Fame,66,316066,False,0.7,0.73,-8.763,0,0.0311,0.132,0.0,0.133,0.961,130.519,disco
25417,Olivia Newton-John,Xanadu - Original Motion Picture Soundtrack,Xanadu,66,208240,False,0.635,0.584,-9.112,1,0.0296,0.118,0.0,0.29,0.711,127.626,disco
25419,Cameo,Anthology,Feel Me,34,369093,False,0.609,0.529,-7.816,1,0.0295,0.499,0.0,0.268,0.384,136.027,disco
25420,The Pointer Sisters,So Excited! (Expanded Edition),I'm So Excited,72,230640,False,0.59,0.868,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,disco
25422,The O'Jays,Survival,Let Me Make Love To You,35,216600,False,0.333,0.634,-7.503,1,0.0568,0.589,0.00103,0.163,0.544,176.33,disco
25423,Rick Astley,Whenever You Need Somebody,Together Forever,68,205533,False,0.702,0.933,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,disco
25424,Rick Arena,Malle DNA,Malle DNA,34,190160,False,0.639,0.951,-2.335,0,0.122,0.0473,0.0,0.294,0.695,137.986,disco
25425,Tapps,Runaway (With My Love) - Single,Runaway (With My Love),35,408425,False,0.677,0.775,-7.214,1,0.0387,0.00414,0.707,0.145,0.922,136.666,disco
25426,Lime,Lime II,Come and Get Your Love - Remix Radio Edit,33,234733,False,0.741,0.763,-10.995,0,0.0362,0.0736,0.00377,0.0261,0.931,131.853,disco
25427,Captain & Tennille,Make Your Move,Do That To Me One More Time,68,256666,False,0.728,0.524,-8.227,1,0.0255,0.563,0.000131,0.0913,0.51,90.262,disco
25428,Miki Howard,Miki Howard,Love Under New Management,37,409826,False,0.575,0.528,-9.051,1,0.0429,0.488,0.0,0.0499,0.369,121.296,disco
25429,Borys LBD;Denis Impulsywni,Imponujesz mi,Imponujesz mi,35,183283,False,0.759,0.509,-8.804,1,0.0953,0.0441,0.0,0.0894,0.365,130.085,disco
25430,CHIC,Risqué (2018 Remaster),My Forbidden Lover - 2018 Remaster,34,274960,False,0.814,0.819,-12.712,0,0.0587,0.143,0.0,0.298,0.807,108.338,disco
25431,Spandau Ballet,Love Affair,Through the Barricades,37,334800,False,0.488,0.292,-14.646,1,0.03,0.228,5.8e-05,0.134,0.205,146.018,disco
